t_weeks,M0_pred,M0_lo,M0_hi,M1_pred,M1_lo,M1_hi
11.0,0.06088609197504691,0.05691849509410183,0.06485368885599199,0.06534833826491575,0.060914085480106885,0.06978259104972462
11.15126050420168,0.06132225602209515,0.05737768342245659,0.0652668286217337,0.06554443506914408,0.0611770255935242,0.06991184454476396
11.30252100840336,0.06175842006914342,0.05783619758846783,0.06568064254981901,0.06574074837493137,0.06143783174581234,0.07004366500405039
11.453781512605042,0.062194584116191665,0.05829402600330899,0.06609514222907434,0.0659374946838366,0.06169658286515969,0.0701784065025135
11.605042016806722,0.06263074816323991,0.058751157178871256,0.06651033914760857,0.06613489049741879,0.061953363678988654,0.07031641731584892
11.756302521008404,0.06306691221028818,0.05920757975117373,0.06692624466940263,0.06633315231723681,0.062208265909438835,0.0704580387250348
11.907563025210084,0.06350307625733645,0.05966328250455306,0.06734287001011985,0.06653249664484971,0.06246138952603479,0.07060360376366463
12.058823529411764,0.06393924030438469,0.06011825439655699,0.0677602262122124,0.06673313998181639,0.06271284403569165,0.07075343592794113
12.210084033613445,0.06437540435143296,0.06057248458345469,0.06817832411941123,0.06693529882969591,0.06296274978558457,0.07090784787380726
12.361344537815125,0.0648115683984812,0.06102596244625809,0.06859717435070432,0.06713918969004716,0.06321123925020206,0.07106714012989226
12.512605042016807,0.06524773244552948,0.06147867761715503,0.06901678727390392,0.06734502906442917,0.06345845827032436,0.07123159985853399
12.663865546218487,0.06568389649257772,0.06193062000622095,0.06943717297893448,0.06755303345440088,0.06370456720913847,0.07140149969966328
12.815126050420169,0.06612006053962599,0.062381779828289845,0.06985834125096214,0.06776341936152129,0.06394974198953877,0.0715770967335038
12.966386554621849,0.06655622458667423,0.0628321476298413,0.07028030154350717,0.06797640328734934,0.06419417497713475,0.07175863159756393
13.117647058823529,0.0669923886337225,0.06328171431575207,0.07070306295169294,0.06819220173344397,0.06443807567581085,0.07194632779107708
13.26890756302521,0.06742855268077075,0.06373047117576888,0.07112663418577261,0.06841103120136423,0.0646816712068478,0.07214039119588066
13.420168067226891,0.06786471672781902,0.06417840991053063,0.07155102354510741,0.068633108192669,0.06492520654862659,0.07234100983671142
13.571428571428571,0.06830088077486726,0.06462552265698242,0.0719762388927521,0.06885864920891734,0.06516894452138028,0.07254835389645439
13.722689075630251,0.0687370448219155,0.06507180201301813,0.07240228763081288,0.06908787075166815,0.06541316551008004,0.07276257599325626
13.873949579831933,0.06917320886896378,0.06551724106117204,0.07282917667675551,0.06932098932248044,0.0656581669276808,0.07298381171728009
14.025210084033613,0.06960937291601205,0.06596183339120813,0.07325691244081596,0.06955822142291314,0.06590426243008893,0.07321218041573735
14.176470588235293,0.07004553696306029,0.06640557312143183,0.07368550080468875,0.06979978355452533,0.06615178090270997,0.0734477862063407
14.327731092436974,0.07048170101010856,0.06684845491856978,0.07411494710164734,0.07004589221887587,0.06640106524575021,0.07369071919200154
14.478991596638656,0.0709178650571568,0.0672904740160696,0.074545256098244,0.07029676391752372,0.0666524709911491,0.07394105684389835
14.630252100840336,0.07135402910420505,0.06773162623066895,0.07497643197774115,0.07055261515202794,0.06690636478781413,0.07419886551624176
14.781512605042018,0.07179019315125332,0.0681719079771127,0.07540847832539394,0.07081366242394742,0.06716312279359136,0.07446420205430347
14.932773109243698,0.07222635719830159,0.06861131628088898,0.07584139811571419,0.07108012223484121,0.06742312901222987,0.07473711545745255
15.084033613445378,0.07266252124534983,0.06904984878888622,0.07627519370181345,0.07135221108626817,0.06768677361159604,0.0750176485609403
15.235294117647058,0.07309868529239807,0.06948750377788313,0.07670986680691302,0.07163014547978737,0.06795445125597033,0.07530583970360441
15.386554621848738,0.07353484933944635,0.06992428016079576,0.07714541851809693,0.07191414191695776,0.0682265594807087,0.07560172435320682
15.53781512605042,0.07397101338649462,0.07036017749063492,0.07758184928235431,0.07220441689933828,0.06850349713231779,0.07590533666635876
15.6890756302521,0.07440717743354286,0.07079519596213463,0.07801915890495109,0.07250118692848793,0.06878566289145528,0.07621671096552059
15.840336134453782,0.0748433414805911,0.07122933641104214,0.07845734655014007,0.07280466850596563,0.06907345389082684,0.07653588312110443
15.991596638655462,0.07527950552763937,0.07166260031107438,0.07889641074420436,0.07311507813333042,0.0693672644347655,0.07686289183189533
16.142857142857142,0.07571566957468762,0.0720949897685647,0.07933634938081054,0.07343263231214124,0.06966748482252985,0.07719777980175263
16.294117647058822,0.07615183362173589,0.07252650751484847,0.0797771597286233,0.07375754754395704,0.06997450027332139,0.07754059481459269
16.445378151260503,0.07658799766878413,0.07295715689644902,0.08021883844111924,0.07409004033033682,0.07028868994760859,0.07789139071306506
16.596638655462186,0.0770241617158324,0.07338694186314462,0.08066138156852018,0.07443032717283955,0.07061042605669611,0.078250228288983
16.747899159663866,0.07746032576288067,0.07381586695402034,0.081104784571741,0.07477862457302419,0.07094007305046217,0.0786171760955862
16.899159663865547,0.07789648980992891,0.07424393728160893,0.0815490423382489,0.07513514903244971,0.07127798687180711,0.0789923111930923
17.050420168067227,0.07833265385697716,0.07467115851425755,0.08199414919969676,0.07550011705267502,0.07162451426548512,0.07937571983986492
17.201680672268907,0.07876881790402543,0.075097536856852,0.08244009895119886,0.07587374513525925,0.07197999212858794,0.07976749814193057
17.352941176470587,0.07920498195107367,0.07552307903004551,0.08288688487210183,0.07625624978176122,0.07234474688988962,0.08016775267363282
17.504201680672267,0.07964114599812194,0.07594779224815768,0.08333449974808621,0.07664784749373994,0.07271909390550473,0.08057660108197516
17.655462184873947,0.08007731004517019,0.07637168419589209,0.08378293589444828,0.07704875477275443,0.0731033368587702,0.08099417268673866
17.80672268907563,0.08051347409221846,0.0767947630040508,0.08423218518038611,0.0774591881203636,0.07349776715290872,0.0814206090878185
17.95798319327731,0.0809496381392667,0.0772170372244026,0.0846822390541308,0.07787936403812644,0.07390266328580793,0.08185606479044495
18.10924369747899,0.08138580218631497,0.0776385158038791,0.08513308856875085,0.07830949902760197,0.07431829019716528,0.08230070785803865
18.26050420168067,0.08182196623336321,0.07805920805826153,0.0855847244084649,0.07874980959034907,0.07474489857928875,0.08275472060140938
18.41176470588235,0.08225813028041148,0.07847912364551896,0.08603713691530401,0.07920047714665567,0.07518268384069643,0.0832182704526149
18.563025210084035,0.08269429432745973,0.0788982725389568,0.08649031611596265,0.07966144989651903,0.07563155829078083,0.08369134150225724
18.714285714285715,0.083130458374508,0.07931666500032271,0.08694425174869329,0.08013258089952933,0.07609131101370974,0.08417385078534893
18.865546218487395,0.08356662242155624,0.07973431155301615,0.08739893329009633,0.08061372293462647,0.07656171783306667,0.08466572803618627
19.016806722689076,0.08400278646860451,0.0801512229555309,0.08785434998167813,0.08110472878075024,0.07704254239991681,0.08516691516158367
19.168067226890756,0.08443895051565276,0.08056741017525686,0.08831049085604865,0.08160545121684064,0.0775335369235374,0.08567736551014388
19.319327731092436,0.08487511456270103,0.08098288436275813,0.08876734476264392,0.08211574302183754,0.0780344428794168,0.08619704316425827
19.470588235294116,0.08531127860974927,0.08139765682662531,0.08922490039287323,0.08263545697468082,0.07854499170625447,0.08672592224310717
19.621848739495796,0.08574744265679754,0.08181173900899845,0.08968314630459663,0.08316444585431045,0.07906490550337825,0.08726398620524264
19.773109243697476,0.08618360670384578,0.08222514246184305,0.09014207094584852,0.08370256243966621,0.07959389773954587,0.08781122713978656
19.92436974789916,0.08661977075089405,0.08263787882404659,0.09060166267774152,0.08424965950968812,0.08013167398345263,0.0883676450359236
20.07563025210084,0.0870559347979423,0.08304995979940176,0.09106190979648283,0.08480558984331603,0.08067793266538635,0.0889332470212457
20.22689075630252,0.08749209884499057,0.08346139713551955,0.09152280055446159,0.08537020621948978,0.08123236587839612,0.08950804656058343
20.3781512605042,0.08792826289203881,0.08387220260371796,0.09198432318035966,0.08594336141714938,0.08179466022595219,0.09009206260834657
20.529411764705884,0.08836442693908708,0.08428238797991307,0.0924464658982611,0.08652490821523463,0.08236449772142979,0.09068531870903948
20.680672268907564,0.08880059098613532,0.08469196502653532,0.09290921694573533,0.08711469939268553,0.08294155674281309,0.09128784204255797
20.831932773109244,0.0892367550331836,0.08510094547548609,0.0933725645908811,0.08771258772844191,0.08352551304376474,0.09189966241311909
20.983193277310924,0.08967291908023184,0.08550934101213381,0.09383649714832987,0.08831842600144367,0.0841160408197385,0.09252081118314884
21.134453781512605,0.09010908312728011,0.08591716326035594,0.09430100299420428,0.08893206699063076,0.08471281382508686,0.09315132015617467
21.285714285714285,0.09054524717432835,0.08632442376861231,0.0947660705800444,0.08955336347494304,0.08531550653430241,0.09379122041558367
21.436974789915965,0.09098141122137662,0.0867311339970383,0.09523168844571495,0.09018216823332041,0.08592379533763597,0.09444054112900485
21.588235294117645,0.09141757526842487,0.08713730530553959,0.09569784523131014,0.09081833404470281,0.0865373597585631,0.09509930833084253
21.739495798319325,0.09185373931547314,0.08754294894286258,0.0961645296880837,0.09146171368803009,0.08715588367798748,0.09576754369807271
21.890756302521005,0.09228990336252138,0.08794807603661783,0.09663173068842493,0.09211215994224216,0.08777905654788938,0.09644526333659494
22.04201680672269,0.09272606740956965,0.08835269758421811,0.09709943723492119,0.09276952558627895,0.08840657457544523,0.09713247659711266
22.19327731092437,0.0931622314566179,0.08875682444470744,0.09756763846852835,0.09343366339908026,0.08903814185761133,0.09782918494054918
22.34453781512605,0.09359839550366617,0.08916046733143952,0.09803632367589281,0.09410442615958615,0.08967347144591481,0.0985353808732575
22.495798319327733,0.09403455955071441,0.0895636368055689,0.09850548229585991,0.09478166664673641,0.09031228632173766,0.09925104697173517
22.647058823529413,0.09447072359776268,0.08996634327032166,0.0989751039252037,0.095465237639471,0.09095432026380382,0.09997615501513818
22.798319327731093,0.09490688764481092,0.09036859696600083,0.09944517832362101,0.09615499191672976,0.0915993185917887,0.10071066524167081
22.949579831932773,0.09534305169185919,0.09077040796568996,0.09991569541802843,0.09685078225745263,0.09224703877293174,0.10145452574197351
23.100840336134453,0.09577921573890744,0.09117178617161792,0.10038664530619695,0.09755246144057948,0.09289725088206408,0.10220767199909489
23.252100840336134,0.09621537978595571,0.09157274131213977,0.10085801825977164,0.09825988224505026,0.09354973790941035,0.10297002658069018
23.403361344537814,0.09665154383300395,0.09197328293930228,0.10132980472670562,0.09897289744980482,0.09420429591467067,0.10374149898493898
23.554621848739494,0.09708770788005222,0.09237342042694957,0.10180199533315487,0.09969135983378309,0.09486073403002254,0.10452198563754364
23.705882352941174,0.09752387192710046,0.09277316296933578,0.10227458088486514,0.10041512217592495,0.09551887431858709,0.10531137003326281
23.857142857142854,0.09796003597414873,0.09317251958020811,0.10274755236808936,0.10114403725517031,0.09617855149840283,0.10610952301193778
24.008403361344538,0.09839620002119698,0.09357149909232292,0.10322090095007104,0.10187795785045907,0.0968396125448761,0.10691630315604204
24.159663865546218,0.09883236406824525,0.09397011015736521,0.10369461797912528,0.10261673674073114,0.09750191618695297,0.10773155729450931
24.310924369747898,0.09926852811529349,0.09436836124623535,0.10416869498435163,0.10336022670492638,0.09816533231379367,0.1085551210960591
24.462184873949578,0.09970469216234176,0.09476626064967245,0.10464312367501108,0.10410828052198472,0.09882974130955885,0.10938681973441058
24.613445378151262,0.10014085620939,0.09516381647918935,0.10511789593959066,0.10486075097084609,0.09949503333403295,0.11022646860765922
24.764705882352942,0.10057702025643828,0.0955610366682845,0.10559300384459205,0.10561749083045031,0.10016110756632972,0.11107387409457091
24.915966386554622,0.10101318430348652,0.09595792897390898,0.10606843963306406,0.10637835287973742,0.10082787142791597,0.11192883433155887
25.067226890756302,0.10144934835053479,0.09635450097816192,0.10654419572290766,0.10714318989764716,0.1014952397997735,0.11279113999552083
25.218487394957982,0.10188551239758303,0.09675076009018875,0.10702026470497732,0.10791185466311949,0.10216313424682177,0.11366057507941721
25.369747899159663,0.1023216764446313,0.09714671354826523,0.10749663934099737,0.10868419995509439,0.1028314822608537,0.11453691764933507
25.521008403361343,0.10275784049167955,0.09754236842203871,0.10797331256132038,0.10946007855251168,0.10350021653128763,0.11541994057373572
25.672268907563023,0.10319400453872782,0.0979377316149154,0.10845027746254024,0.11023934323431119,0.10416927425112492,0.11630941221749745
25.823529411764703,0.10363016858577606,0.09833280986656873,0.1089275273049834,0.11102184677943296,0.10483859646366421,0.1172050970952017
25.974789915966383,0.10406633263282433,0.0987276097555547,0.10940505551009397,0.11180744196681679,0.10550812745383499,0.11810675647979858
26.126050420168067,0.10450249667987258,0.09912213770201965,0.1098828556577255,0.11259598157540264,0.10617781418650593,0.11901414896429935
26.277310924369747,0.10493866072692085,0.09951639997048294,0.11036092148335876,0.1133873183841304,0.10684760579281359,0.1199270309754472
26.428571428571427,0.10537482477396909,0.09991040267268406,0.11083924687525412,0.11418130517193993,0.10751745310444322,0.12084515723943665
26.57983193277311,0.10581098882101736,0.1003041517704795,0.11131782587155523,0.11497779471777121,0.10818730823491013,0.1217682812006323
